지역,시군구,단지명,전용면적(㎡),계약년월,거래금액(만원)
,달성군 다사읍,죽곡삼정그린코아더베스트,84.97,202106,50000
,달성군 다사읍,죽곡삼정그린코아더베스트,66.05,202106,42500
,달성군 다사읍,죽곡삼정그린코아더베스트,66.05,202106,40000
,달성군 다사읍,죽곡하우젠트아너스빌,85.00,202106,43500
,달성군 다사읍,태왕드림하이츠,84.93,202106,22000
,달성군 다사읍,태왕드림하이츠,84.93,202106,24600
,달성군 다사읍,태왕드림하이츠,84.93,202106,24400
,달성군 다사읍,서재보성1,84.95,202106,22000
,달성군 다사읍,서재보성1,84.95,202106,20000
,달성군 다사읍,서재우방타운,78.15,202106,15000
,달성군 다사읍,서재화진금봉타운,84.85,202106,19700
,달성군 다사읍,에코폴리스동화아이위시2차,63.89,202106,28900
,달성군 다사읍,에코폴리스동화아이위시3차,76.40,202106,37000
,달성군 다사읍,에코폴리스동화아이위시3차,62.46,202106,33000
,달성군 다사읍,에코폴리스동화아이위시3차,76.40,202106,35000
,달성군 다사읍,에코폴리스동화아이위시3차,84.98,202106,41500
,달성군 다사읍,다사세천한라비발디,84.15,202106,39900
,달성군 다사읍,다사세천한라비발디,84.15,202106,39100
,달성군 다사읍,다사세천한라비발디,62.68,202106,29500
,달성군 다사읍,북죽곡엠코타운더솔레뉴,69.18,202106,32600
,달성군 다사읍,북죽곡엠코타운더솔레뉴,69.18,202106,29700
,달성군 다사읍,북죽곡엠코타운더솔레뉴,84.99,202106,38500
,달성군 다사읍,세천삼정그린코아더베스트아파트1단지,75.54,202106,33500
,달성군 다사읍,세천삼정그린코아더베스트아파트2단지,75.54,202106,32800
,달성군 다사읍,제일풍경채 프라임,84.93,202106,37300
,달성군 다사읍,강창태성그린시티,84.79,202106,26400
,달성군 다사읍,강창하이츠,84.93,202106,25500
,달성군 다사읍,강창하이츠,84.93,202106,25400
,달성군 다사읍,대실역이편한세상,84.96,202106,45000
,달성군 다사읍,죽곡 한신 휴 플러스,74.97,202106,53500
,달성군 다사읍,죽곡 한신 휴 플러스,84.98,202106,56000
,달성군 다사읍,협성휴포레 죽곡,64.91,202106,40000
,달성군 옥포읍,옥포대성베르힐4단지,84.96,202106,38500
,달성군 옥포읍,옥포대성베르힐4단지,84.86,202106,38800
,달성군 옥포읍,옥포대성베르힐4단지,84.86,202106,39000
,달성군 옥포읍,옥포대성베르힐4단지,84.96,202106,39000
,달성군 옥포읍,옥포대성베르힐4단지,84.96,202106,39275
,달성군 옥포읍,옥포대성베르힐4단지,84.86,202106,36400
,달성군 옥포읍,옥포대성베르힐4단지,84.86,202106,41000
,달성군 옥포읍,옥포이진캐스빌8단지,75.00,202106,31300
,달성군 옥포읍,옥포이진캐스빌8단지,85.00,202106,33000
,달성군 옥포읍,옥포이진캐스빌8단지,85.00,202106,37200
,달성군 옥포읍,옥포제림뉴타운,84.87,202106,16800
,달성군 옥포읍,달성삼환나우빌,78.15,202106,16000
,달성군 옥포읍,미진이지비아,84.96,202106,33500
,달성군 옥포읍,미진이지비아,74.45,202106,28200
,달성군 옥포읍,세광무지개마을,84.97,202106,15300
,달성군 유가읍,대구테크노폴리스화성파크드림,84.94,202106,35000
,달성군 유가읍,반도유보라,70.39,202106,28200
,달성군 유가읍,반도유보라,70.39,202106,25500
,달성군 유가읍,반도유보라,70.09,202106,25000
,달성군 유가읍,반도유보라,70.09,202106,28000
,달성군 유가읍,제일풍경채센트럴,84.93,202106,43500
,달성군 유가읍,제일풍경채센트럴,84.98,202106,38000
,달성군 유가읍,제일풍경채센트럴,63.43,202106,18500
,달성군 유가읍,진아리채,70.87,202106,29500
,달성군 유가읍,진아리채,84.95,202106,33500
,달성군 유가읍,호반베르디움,64.62,202106,25400
,달성군 유가읍,호반베르디움,73.97,202106,33300
,달성군 유가읍,호반베르디움,64.97,202106,30150
,달성군 유가읍,힐데스하임아파트,71.90,202106,27200
,달성군 유가읍,힐데스하임아파트,70.23,202106,25300
,달성군 유가읍,힐데스하임아파트,70.23,202106,26500
,달성군 유가읍,힐데스하임아파트,70.23,202106,27500
,달성군 현풍읍,금성중리타운,68.26,202106,7900
,달성군 현풍읍,대구테크노폴리스서한이다음,66.85,202106,23700
,달성군 현풍읍,대구테크노폴리스서한이다음,66.85,202106,24300
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,84.79,202106,32000
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,72.97,202106,27700
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,84.79,202106,32500
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,84.79,202106,30000
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,84.79,202106,29000
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,84.79,202106,29000
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,84.79,202106,31100
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,72.95,202106,27200
,달성군 현풍읍,대구테크노폴리스일동미라주더파크,84.79,202106,35000
,달성군 현풍읍,제일맨션,69.87,202106,12200
,달성군 현풍읍,제일풍경채더퍼스트,67.74,202106,29500
,달성군 현풍읍,제일풍경채더퍼스트,84.13,202106,38000
,달성군 현풍읍,제일풍경채더퍼스트,84.20,202106,34800
,달성군 화원읍,대곡역래미안,84.46,202106,41300
,달성군 화원읍,대곡역래미안,84.60,202106,40000
,달성군 화원읍,대곡역래미안,84.60,202106,40000
,달성군 화원읍,신동아파밀리에,84.98,202106,38800
,달성군 화원읍,화원삼우청솔,84.90,202106,26000
,달성군 화원읍,화원삼우청솔,84.90,202106,29400
,달성군 화원읍,명곡미래빌1,84.34,202106,32000
,달성군 화원읍,명곡미래빌1,84.34,202106,30000
,달성군 화원읍,화원한빛타운,84.97,202106,22000
,달성군 화원읍,태왕리더스,84.95,202106,39000
,달성군 화원읍,화원이진캐스빌,71.04,202106,44900
,동구 각산동,각산서한이다음,84.64,202106,34300
,동구 각산동,각산서한이다음,84.98,202106,38000
,동구 각산동,각산서한이다음,84.98,202106,34500
,동구 각산동,각산서한이다음,84.98,202106,43000
,동구 각산동,각산태영데시앙,84.99,202106,35500
,동구 각산동,각산태영데시앙,84.99,202106,36400
,동구 각산동,각산푸르지오1단지,84.93,202106,32000
,동구 각산동,각산푸르지오1단지,84.93,202106,32500
,동구 각산동,각산푸르지오1단지,84.93,202106,28000
,동구 각산동,대구혁신도시서한이다음,65.31,202106,29200
,동구 각산동,대구혁신도시서한이다음,84.46,202106,48500
,동구 각산동,대구혁신도시서한이다음,73.70,202106,36700
,동구 각산동,대구혁신도시서한이다음,73.70,202106,35000
,동구 각산동,대구혁신도시서한이다음,73.70,202106,35000
,동구 각산동,대구혁신도시서한이다음2차,64.39,202106,26000
,동구 각산동,대구혁신도시서한이다음2차,69.45,202106,33900
,동구 각산동,대구혁신도시서한이다음2차,69.45,202106,33900
,동구 각산동,대구혁신엘에이치5단지,74.90,202106,29000
,동구 각산동,대구혁신엘에이치5단지,74.90,202106,28000
,동구 각산동,대구혁신엘에이치천년나무3단지,74.21,202106,21755
,동구 각산동,대구혁신엘에이치천년나무3단지,84.11,202106,22380
,동구 각산동,대구혁신엘에이치천년나무3단지,74.21,202106,30000
,동구 검사동,강변아이파크,78.46,202106,31000
,동구 검사동,강변아이파크,78.46,202106,32800
,동구 검사동,금사리하이빌,75.43,202106,26000
,동구 검사동,금사리하이빌,75.43,202106,25800
,동구 검사동,동촌역태왕아너스르네상스,84.99,202106,42000
,동구 검사동,동촌역품안애아파트101동,83.44,202106,27000
,동구 검사동,리버파크빌,63.42,202106,14000
,동구 검사동,별빛누리타운,84.97,202106,21500
,동구 검사동,오성파크,84.69,202106,28000
,동구 검사동,효성그린밸리,84.37,202106,24000
,동구 괴전동,안심역코오롱하늘채,84.77,202106,50000
,동구 동호동,동호센트럴파크,83.73,202106,27800
,동구 동호동,동호아너스,68.57,202106,19000
,동구 동호동,상록아파트,84.98,202106,28000
,동구 동호동,상록아파트,84.98,202106,28000
,동구 방촌동,강변1,65.55,202106,24600
,동구 방촌동,방촌역태왕아너스,84.98,202106,44500
,동구 방촌동,방촌역태왕아너스,84.98,202106,43000
,동구 방촌동,방촌청구타운,84.90,202106,20400
,동구 방촌동,방촌청구타운,84.90,202106,18300
,동구 방촌동,방촌현대,84.93,202106,21000
,동구 방촌동,보성강남타운,84.95,202106,34000
,동구 방촌동,보성강남타운,84.95,202106,34200
,동구 방촌동,산그린아파트,84.35,202106,24700
,동구 방촌동,영남네오빌,84.99,202106,32400
,동구 방촌동,해들목마을,84.78,202106,19200
,동구 방촌동,해들목마을,84.78,202106,22000
,동구 봉무동,대구이시아폴리스더샵2차,84.74,202106,47000
,동구 봉무동,봉무청구새들마을,85.00,202106,27000
,동구 봉무동,이시아폴리스더샵4차,70.93,202106,41500
,동구 봉무동,이시아폴리스더샵4차,84.79,202106,42700
,동구 봉무동,협성휴포레이시아폴리스,84.93,202106,54500
,동구 불로동,청호,65.01,202106,13700
,동구 사복동,대구혁신엘에이치이노힐즈,74.99,202106,32500
,동구 사복동,대구혁신엘에이치이노힐즈,84.98,202106,37500
,동구 사복동,대구혁신엘에이치이노힐즈,84.98,202106,36500
,동구 사복동,대구혁신엘에이치이노힐즈,84.98,202106,37800
,동구 사복동,대구혁신엘에이치이노힐즈,84.98,202106,39000
,동구 서호동,효성노블시티,84.59,202106,24700
,동구 숙천동,대구혁신도시서한이다음4차,84.77,202106,33000
,동구 신서동,대경넥스빌,84.99,202106,27000
,동구 신서동,서호클래식명가,61.84,202106,24500
,동구 신서동,신서동신일해피트리,84.48,202106,30000
,동구 신서동,아름다운나날1,84.67,202106,27500
,동구 신서동,아름다운나날2,84.67,202106,27800
,동구 신서동,아름다운나날2,84.67,202106,26800
,동구 신서동,아름다운나날2,84.67,202106,25000
,동구 신서동,아름다운나날3,84.61,202106,27500
,동구 신서동,아름다운나날3,84.61,202106,27750
,동구 신서동,영조퀸덤,84.79,202106,26600
,동구 신서동,영조퀸덤,84.79,202106,25000
,동구 신서동,영조퀸덤,84.79,202106,24800
,동구 신암동,진로2이스트,84.90,202106,24000
,동구 신암동,큰고개웰그린,70.05,202106,25000
,동구 신천동,동대구반도유보라,84.63,202106,53000
,동구 신천동,벽산e-솔렌스힐,84.70,202106,43000
,동구 신천동,신천LH,79.07,202106,29500
,동구 신천동,신천자이,84.87,202106,57000
,동구 신천동,신천자이,84.87,202106,58000
,동구 신천동,신천청아람,74.42,202106,42300
,동구 신천동,신천청아람,84.95,202106,46300
,동구 신천동,신천휴먼시아5단지,75.94,202106,44000
,동구 신천동,신천휴먼시아5단지,75.83,202106,44850
,동구 신천동,오성파크2차,84.26,202106,33000
,동구 신천동,오성파크2차,84.26,202106,31000
,동구 신천동,우방푸른타운,84.04,202106,30700
,동구 신천동,화성파크드림이스트밸리,84.84,202106,51000
,동구 용계동,강변동서마을,84.98,202106,28000
,동구 용계동,강변동서마을,76.27,202106,28500
,동구 용계동,백자,84.81,202106,23000
,동구 용계동,백자,84.81,202106,26000
,동구 용계동,백자,84.81,202106,26500
,동구 용계동,율하시티프라디움,84.98,202106,37200
,동구 용계동,은하,72.43,202106,15500
,동구 율하동,대구율하2세계육상선수촌2단지,84.61,202106,39300
,동구 율하동,우방아이유쉘,84.99,202106,38300
,동구 율하동,우방아이유쉘,84.99,202106,42000
,동구 율하동,우방아이유쉘,84.99,202106,42000
,동구 율하동,우방아이유쉘,84.99,202106,42000
,동구 율하동,율하동진파크뷰,84.94,202106,26800
,동구 율하동,율하휴먼시아11단지,84.64,202106,39700
,동구 율하동,율하휴먼시아11단지,84.64,202106,36000
,동구 율하동,율하휴먼시아9단지,84.94,202106,37000
,동구 입석동,효성파크,84.65,202106,26400
,동구 지묘동,태왕그린힐즈,84.86,202106,22900
,동구 지묘동,팔공보성1차,84.99,202106,21500
,동구 지묘동,팔공보성1차,84.99,202106,23000
,동구 지묘동,팔공보성1차,84.99,202106,23300
,동구 지묘동,팔공보성타운2,84.99,202106,22200
,동구 지묘동,팔공보성타운2,84.99,202106,22800
,동구 지묘동,팔공보성타운2,84.99,202106,23800
,동구 지묘동,팔공보성타운2,84.99,202106,20900
,동구 지저동,비아리츠아파트,82.56,202106,25500
,동구 효목동,넥스빌,84.61,202106,19000
,동구 효목동,럭키1,68.53,202106,16000
,동구 효목동,여유로운家102동,82.91,202106,23000
,동구 효목동,진로이스트타운,84.90,202106,36500
,동구 효목동,태왕메트로시티,84.92,202106,32700
,동구 효목동,태왕메트로시티,84.92,202106,31600
,동구 효목동,태왕메트로시티,84.92,202106,33650
,동구 효목동,태왕메트로시티,84.92,202106,31200
,동구 효목동,태왕메트로시티,84.92,202106,33400
,동구 효목동,태왕메트로시티,84.92,202106,32900
,북구 관음동,동화훼밀리타운,75.16,202106,25300
,북구 관음동,동화훼밀리타운,84.70,202106,28000
,북구 관음동,동화훼밀리타운,84.70,202106,28200
,북구 관음동,칠곡서한맨션,84.81,202106,23000
,북구 관음동,칠곡한양2,84.95,202106,19500
,북구 관음동,칠곡한양2,84.95,202106,21200
,북구 관음동,칠곡한양2,84.95,202106,21200
,북구 관음동,칠곡한양2,84.95,202106,19400
,북구 관음동,칠곡한양2,84.95,202106,21000
,북구 관음동,칠곡한양2,84.95,202106,19500
,북구 구암동,그린빌2차,84.34,202106,31200
,북구 구암동,부영3차,60.22,202106,17500
,북구 구암동,부영3차,60.22,202106,18600
,북구 구암동,부영5차,81.17,202106,26800
,북구 구암동,부영5차,81.17,202106,27200
,북구 구암동,부영5차,81.17,202106,25300
,북구 구암동,부영6차,60.22,202106,18000
,북구 구암동,부영6차,60.22,202106,18600
,북구 구암동,부영7차,81.17,202106,29700
,북구 구암동,부영7차,81.17,202106,26750
,북구 구암동,칠곡동서영남,70.33,202106,17500
,북구 구암동,칠곡한라타운2,84.84,202106,20500
,북구 구암동,화성그랜드파크,84.99,202106,40000
,북구 국우동,부영1차,81.16,202106,27500
